user_id,movie_id,rating
u00073,m00211,8.1
u00073,m01420,6.6
u00073,m00648,7.8
u00073,m01693,8.4
u00073,m01368,6.6
u00073,m01260,9.0
u00073,m00881,5.3
u00073,m00062,7.5
u00073,m01627,7.9
u00073,m00404,6.8
u00073,m01792,2.9
u00073,m01961,9.4
u00073,m01565,6.4
u00073,m01506,4.7
u00074,m01356,8.6
u00074,m01059,5.4
u00074,m01256,3.5
u00074,m00639,7.0
u00074,m00996,8.2
u00074,m01871,8.2
u00074,m00729,6.3
u00074,m00095,8.8
u00074,m01114,8.9
u00074,m01621,4.6
u00074,m01600,6.0
u00074,m01495,4.7
u00074,m00661,8.6
u00074,m00034,7.3
u00074,m01829,5.0
u00074,m00118,6.1
u00074,m01215,10
u00074,m00235,10
u00074,m00160,5.7
u00074,m00114,7.4
u00074,m00076,4.8
u00074,m01241,6.6
u00074,m01205,5.8
u00074,m00404,10
u00074,m01921,6.2
u00074,m00972,8.5
u00074,m00029,5.8
u00074,m01857,6.6
u00074,m01959,7.0
u00074,m01077,3.3
u00074,m01118,3.5
u00074,m00443,9.4
u00074,m00806,6.4
u00074,m00757,5.6
u00074,m01512,7.6
u00074,m01723,7.5
u00074,m01544,6.7
u00074,m01009,5.0
u00074,m00529,8.2
u00074,m01381,7.2
u00074,m00491,4.3
u00074,m01627,10
u00074,m01535,3.4
u00074,m01528,7.9
u00074,m00482,3.8
u00074,m00119,8.4
u00074,m01160,6.5
u00074,m01408,5.9
u00074,m01728,5.0
u00074,m00615,6.7
u00074,m01644,10
u00074,m01488,10
u00074,m00993,7.2
u00074,m00074,6.9
u00074,m01652,9.7
u00074,m01306,8.1
u00074,m01375,4.1
u00074,m00658,8.9
u00074,m01049,6.9
u00074,m00644,4.4
u00074,m00823,7.1
u00074,m00380,7.5
u00074,m01212,5.6
u00074,m01837,7.3
u00074,m01178,7.9
u00074,m00598,7.0
u00074,m00623,7.5
u00074,m00636,5.3
u00074,m01019,4.1
u00074,m00630,7.0
u00074,m01972,9.3
u00074,m00842,7.7
u00074,m01497,8.0
u00074,m00535,5.9
u00074,m01357,10
u00074,m00612,7.1
u00074,m00101,6.2
u00074,m01334,7.3
u00074,m00102,7.7
u00074,m01068,10
u00074,m01196,6.2
u00074,m01730,2.6
u00074,m00659,7.5
u00074,m00449,8.6
u00074,m00828,6.7
u00074,m00730,6.3
u00074,m01253,7.7
u00074,m01813,7.3
u00074,m01216,9.7
u00074,m00904,10
u00074,m00558,5.8
u00074,m01975,5.5
u00074,m00112,8.1
u00074,m01137,6.9
u00074,m00142,7.2
u00074,m00183,9.2
u00074,m00624,5.9
u00074,m00916,6.3
u00074,m00985,6.5
u00074,m00751,8.7
u00074,m01012,6.4
u00074,m01324,6.5
u00074,m00441,4.8
u00074,m01384,10
u00074,m01206,7.5
u00074,m00412,6.1
u00074,m00648,10
u00074,m01499,4.3
u00074,m00418,10
u00074,m00122,9.0
u00074,m01177,6.1
u00074,m00409,5.7
u00074,m01773,6.3
u00074,m00815,7.5
u00074,m01643,6.6
u00074,m00391,8.8
u00074,m00069,5.5
u00074,m01752,7.1
u00074,m00347,7.6
u00074,m00072,7.8
u00074,m00976,6.5
u00074,m01807,8.2
u00074,m00643,6.5
u00074,m00454,6.0
u00074,m00583,5.6
u00074,m01402,7.0
u00074,m00226,8.3
u00074,m01413,4.6
u00074,m00349,9.3
u00074,m01971,10
u00074,m01839,8.2
u00074,m00889,7.4
u00074,m00817,5.4
u00074,m00353,7.9
u00074,m01387,6.9
u00074,m01096,8.4
u00074,m01175,8.8
u00074,m01140,8.0
u00074,m00523,7.2
u00074,m00525,8.4
u00074,m01245,4.2
u00074,m00071,4.9
u00074,m00058,4.7
u00074,m00306,10
u00074,m01155,8.8
u00074,m00801,6.9
u00074,m00502,7.9
u00075,m01323,7.2
u00075,m01541,10
u00075,m00635,4.3
u00075,m00046,8.0
u00075,m00163,6.3
u00075,m00035,8.5
u00075,m00135,5.1
u00075,m00037,6.1
u00075,m00425,4.5
u00075,m00807,9.4
u00075,m01987,6.2
u00075,m00829,6.5
u00075,m01269,3.3
u00075,m01703,6.9
u00075,m00604,9.4
u00075,m01551,4.8
u00075,m00845,6.0
u00075,m00931,6.6
u00075,m00639,7.9
u00075,m00998,7.3
u00075,m00690,5.4
u00075,m01785,7.7
u00075,m01573,7.1
u00075,m00643,6.6
u00075,m00105,6.2
u00075,m00294,7.8
u00075,m00691,7.2
u00075,m01856,8.1
u00075,m00681,7.3
u00075,m00459,8.8
u00075,m01569,7.7
u00075,m01970,9.8
u00076,m00464,6.4
u00076,m00189,10
u00076,m01834,10
u00076,m00059,5.3
u00076,m01356,6.0
u00076,m00572,7.2
u00076,m00639,6.1
u00076,m01452,5.8
u00076,m00485,8.0
u00076,m01542,9.8
u00076,m00672,6.9
u00076,m01218,6.8
u00076,m01037,6.7
u00076,m01948,4.4
u00076,m01633,5.8
u00076,m00112,5.4
u00076,m00234,5.5
u00076,m00525,5.4
u00076,m00759,7.2
u00076,m00800,5.8
u00076,m01944,3.9
u00076,m01528,6.3
u00076,m00354,3.3
u00076,m01845,9.1
u00076,m00375,8.4
u00076,m00695,6.6
u00076,m00148,3.6
u00076,m00529,10
u00076,m00779,7.8
u00076,m01698,10
u00076,m00379,7.0
u00076,m01258,10
u00076,m01786,4.2
u00076,m00048,5.7
u00076,m00527,5.9
u00076,m00029,5.2
u00076,m00502,7.4
u00076,m00497,6.9
u00076,m01518,6.8
u00076,m01551,7.6
u00076,m01545,4.4
u00076,m01126,10
u00076,m00261,6.7
u00076,m00684,5.8
u00076,m00095,7.8
u00076,m00540,8.3
u00076,m01311,6.9
u00076,m01078,4.8
u00076,m00282,3.5
u00076,m01294,3.7
u00076,m00226,4.4
u00076,m00611,9.1
u00076,m01904,9.3
u00076,m00511,9.0
u00076,m00335,7.1
u00076,m00884,8.2
u00076,m00681,3.0
u00076,m00615,5.6
u00076,m00120,7.5
u00076,m00991,7.8
u00076,m00123,5.8
u00076,m00430,6.4
u00076,m01094,8.3
u00076,m00736,7.0
u00076,m01303,6.7
u00076,m01141,9.2
u00076,m00151,7.3
u00076,m00292,7.7
u00076,m01494,9.6
u00076,m01720,5.7
u00076,m01466,4.6
u00076,m01722,4.0
u00076,m00591,6.9
u00076,m00063,7.5
u00076,m01578,7.0
u00076,m01282,9.6
u00076,m01602,7.1
u00076,m00928,7.0
u00076,m01531,9.2
u00076,m01647,5.3
u00076,m00574,8.4
u00076,m01180,1.8
u00076,m00683,10
u00076,m01543,10
u00076,m01187,7.8
u00076,m00830,4.2
u00076,m01252,9.9
u00076,m00047,4.9
u00076,m00408,5.3
u00076,m01879,6.6
u00076,m01206,8.1
u00076,m00014,7.7
u00076,m01234,5.2
u00076,m01554,5.9
u00076,m01638,8.2
u00076,m01823,7.5
u00076,m00356,6.3
u00076,m01770,6.4
u00076,m01833,2.9
u00076,m00036,7.0
u00076,m01768,5.1
u00076,m01308,7.0
u00076,m01772,4.3
u00076,m01140,5.5
u00076,m00970,8.0
u00076,m00882,6.7
u00076,m00389,6.7
u00076,m00304,10
u00076,m00627,8.3
u00076,m01881,7.8
u00076,m01983,5.7
u00076,m01759,8.3
u00076,m00482,4.3
u00076,m01743,5.2
u00076,m00019,8.9
u00076,m01168,10
u00076,m01391,5.8
u00076,m00278,7.6
u00076,m01115,8.7
u00076,m01027,7.9
u00076,m00862,8.7
u00076,m00446,6.3
u00076,m00593,8.3
u00076,m00990,9.3
u00076,m01905,6.7
u00076,m01005,5.3
u00076,m01039,6.9
u00076,m00223,6.2
u00076,m00568,3.7
u00076,m01299,9.2
u00076,m01352,5.7
u00076,m01427,8.2
u00076,m00230,6.1
u00076,m01034,8.3
u00076,m01703,7.8
u00076,m00622,4.8
u00076,m01534,8.4
u00076,m01429,6.6
u00076,m00962,10
u00076,m00703,8.2
u00076,m01486,5.9
u00076,m00344,4.7
u00076,m01516,7.5
u00076,m00129,4.6
u00076,m00260,4.3
u00076,m01916,4.1
u00076,m01921,6.2
u00076,m01906,6.9
u00077,m01291,8.9
u00077,m00834,10
u00077,m01470,5.5
u00077,m01220,7.8
u00077,m01081,6.4
u00077,m01800,7.2
u00077,m01640,7.1
u00077,m01786,9.2
u00077,m00542,10
u00077,m01090,8.6
u00077,m01364,9.6
u00077,m00582,7.5
u00077,m01890,6.5
u00077,m00098,9.4
u00077,m00130,4.3
u00077,m00690,5.1
u00077,m01185,6.3
u00077,m00773,6.7
u00077,m00289,8.4
u00077,m01174,6.5
u00077,m01625,7.6
u00077,m00176,7.5
u00077,m01116,7.0
u00077,m00225,7.3
u00077,m01167,6.3
u00077,m00224,8.2
u00077,m01152,3.3
u00077,m01073,8.0
u00077,m01191,8.0
u00077,m01798,4.6
u00077,m01924,8.2
u00077,m01868,6.4
u00077,m01820,4.4
u00077,m00477,5.3
u00077,m01469,9.3
u00077,m00066,7.7
u00077,m00236,8.4
u00077,m00661,4.5
u00077,m01365,7.7
u00077,m00747,4.7
u00077,m00573,6.9
u00077,m00707,6.5
u00077,m01872,7.4
u00077,m01858,3.2
u00077,m01349,6.7
u00077,m00696,7.5
u00077,m00191,7.1
u00077,m00221,4.8
u00077,m00110,6.6
u00077,m01494,4.3
u00077,m00137,9.2
u00077,m00099,4.9
u00077,m00467,5.8
u00077,m00322,7.7
u00077,m01104,10
u00077,m00920,7.9
u00077,m01603,4.7
u00077,m01989,4.5
u00077,m01907,10
u00077,m00156,7.9
u00077,m01379,7.6
u00077,m01734,6.7
u00077,m00332,7.1
u00077,m00296,8.0
u00077,m00507,4.7
u00077,m00116,3.3
u00077,m00663,7.9
u00077,m01555,3.4
u00077,m00594,4.4
u00077,m01947,5.6
u00077,m01285,7.1
u00077,m01796,5.9
u00077,m01595,7.0
u00077,m00198,5.7
u00077,m00712,5.5
u00077,m00102,2.7
u00077,m00633,3.8
u00077,m00506,4.4
u00077,m00046,4.1
u00077,m01446,6.9
u00077,m01033,3.9
u00077,m00671,5.7
u00077,m01007,6.6
u00077,m01559,6.1
u00077,m00069,7.0
u00078,m01585,7.4
u00078,m01437,8.2
u00078,m00968,4.2
u00078,m00518,7.5
u00078,m01162,9.4
u00078,m00328,9.3
u00078,m00133,8.7
u00078,m00623,3.9
u00078,m00633,4.0
u00078,m01559,8.4
u00078,m00422,9.6
u00078,m01339,8.3
u00078,m01060,7.1
u00078,m00736,7.2
u00078,m00698,6.4
u00078,m00204,4.6
u00078,m01023,6.8
u00078,m00100,4.9
u00078,m01897,7.3
u00078,m00349,3.9
u00078,m00676,8.3
u00078,m00702,6.1
u00078,m00969,6.9
u00078,m00511,6.3
u00079,m00939,7.5
u00079,m00825,6.2
u00079,m00157,6.3
u00079,m01142,8.7
u00079,m00137,6.1
u00079,m01573,6.8
u00079,m00052,9.5
u00079,m01887,6.5
u00079,m00961,9.2
u00079,m00310,9.1
u00079,m00426,6.4
u00079,m00278,3.3
u00079,m00892,7.1
u00079,m01949,7.2
u00079,m00554,6.4
u00079,m01660,7.7
u00079,m00817,7.2
u00079,m01474,2.6
u00079,m00460,4.8
u00079,m00057,9.8
u00079,m00233,8.8
u00079,m01133,8.0
u00079,m00704,5.6
u00079,m00277,6.3
u00079,m01527,6.7
u00079,m01514,9.0
u00079,m01632,6.5
u00079,m01742,7.4
u00079,m01635,5.8
u00079,m01489,6.8
u00079,m00742,8.1
u00079,m01744,7.6
u00079,m01287,9.3
u00079,m00017,7.0
u00079,m00034,9.9
u00079,m01652,7.5
u00079,m01732,8.1
u00079,m01892,7.8
u00079,m00141,5.0
u00079,m00564,9.2
u00079,m00128,7.0
u00079,m01942,8.5
u00079,m00548,6.9
u00079,m01014,7.1
u00079,m00604,6.0
u00079,m00953,4.0
u00079,m00566,8.6
u00079,m01418,7.3
u00079,m01103,7.6
u00079,m00619,5.9
u00079,m01576,5.6
u00079,m00170,5.1
u00079,m00096,6.6
u00079,m00184,9.4
u00079,m00975,9.0
u00079,m01108,4.1
u00079,m00189,7.5
u00079,m01991,6.0
u00079,m01031,6.0
u00079,m01319,10
u00079,m01222,3.7
u00079,m00202,5.6
u00079,m00867,7.0
u00079,m00600,2.9
u00079,m00027,8.4
u00079,m00774,5.6
u00079,m01370,6.1
u00079,m01923,7.1
u00079,m01784,10
u00079,m01912,6.9
u00079,m01873,6.4
u00079,m00733,4.9
u00079,m00117,7.9
u00079,m00290,6.6
u00079,m01473,8.3
u00079,m00796,8.7
u00079,m01212,6.5
u00079,m00335,6.4
u00079,m00853,7.6
u00079,m01605,2.5
u00079,m01458,8.7
u00079,m01518,5.9
u00079,m00576,6.1
u00079,m01078,6.6
u00079,m00532,7.6
u00079,m00090,5.8
u00079,m00627,4.4
u00079,m00486,5.6
u00079,m01245,4.2
u00079,m01123,7.0
u00079,m00495,10
u00079,m00469,10
u00079,m00152,5.4
u00079,m01263,7.9
u00079,m01981,7.8
u00079,m00809,6.3
u00079,m01312,7.7
u00079,m00629,7.1
u00079,m01948,4.9
u00079,m00583,7.9
u00079,m00011,7.8
u00079,m00221,6.8
u00079,m01933,7.3
u00079,m01507,7.9
u00079,m01343,6.3
u00079,m01983,3.7
u00079,m01919,3.7
u00079,m01262,7.7
u00079,m01035,7.3
u00079,m00475,7.2
u00079,m01492,7.6
u00079,m00258,6.2
u00079,m00457,6.8
u00079,m01675,6.8
u00079,m01102,5.5
u00079,m00654,7.3
u00079,m01523,8.6
u00079,m01862,8.6
u00079,m01005,5.3
u00079,m00657,6.5
u00079,m00108,3.9
u00079,m00064,7.1
u00079,m01128,5.4
u00079,m01383,8.7
u00079,m00447,4.1
u00079,m01201,7.3
u00079,m00319,4.4
u00079,m00393,4.6
u00080,m01022,5.9
u00080,m00944,7.3
u00080,m00945,4.7
u00080,m01979,4.6
u00080,m00189,6.7
u00080,m00012,6.6
u00080,m00021,9.5
u00080,m00671,9.3
u00080,m01591,2.0
u00080,m00972,4.8
u00080,m00143,7.7
u00080,m00096,6.1
u00080,m00353,5.2
u00080,m00417,3.6
u00080,m01294,7.2
u00080,m01690,7.4
u00080,m00775,6.9
u00080,m01469,7.5
u00080,m01061,7.1
u00080,m00412,3.6
u00080,m01317,8.0
u00080,m01032,7.2
u00080,m01733,4.2
u00080,m00854,5.3
u00080,m01053,5.6
u00080,m00862,5.8
u00080,m01785,8.4
u00080,m01470,8.0
u00080,m00697,9.2
u00080,m00637,8.8
u00080,m01971,6.5
u00080,m01684,5.9
u00080,m01580,8.7
u00080,m01474,8.2
u00080,m01354,4.1
u00080,m01362,5.3
u00080,m00299,6.4
u00080,m01083,9.7
u00080,m00616,7.8
u00080,m00675,10
u00080,m01459,6.3
u00080,m01820,4.5
u00080,m00080,10
u00080,m00375,7.0
u00080,m00936,4.0
u00080,m01659,10
u00080,m01341,6.1
u00081,m00828,5.9
u00081,m01961,6.3
u00081,m00083,4.0
u00081,m00985,7.2
u00081,m01538,7.4
u00081,m01628,7.1
u00081,m00874,8.8
u00081,m00302,7.7
u00081,m01438,8.6
u00081,m00218,4.8
u00081,m01387,6.1
u00081,m01223,9.0
u00081,m01397,6.3
u00081,m00772,9.0
u00081,m00549,7.1
u00081,m00315,7.4
u00081,m01311,6.5
u00081,m00485,9.2
u00081,m00056,7.8
u00081,m00837,6.3
u00081,m00134,8.2
u00081,m01439,8.0
u00081,m01493,5.9
u00081,m01696,5.0
u00081,m00845,5.5
u00081,m01305,1
u00081,m01801,7.3
u00081,m01006,6.8
u00081,m00320,6.4
u00081,m00449,9.6
u00081,m01195,4.8
u00081,m00623,2.8
u00081,m00459,5.7
u00081,m00919,6.8
u00081,m01479,6.3
u00081,m01586,6.6
u00081,m00721,3.7
u00081,m01222,4.3
u00081,m01705,7.2
u00081,m00374,7.6
u00081,m00231,4.5
u00081,m00900,8.9
u00081,m00923,8.6
u00081,m01025,5.9
u00081,m01129,6.9
u00081,m00572,4.1
u00081,m00839,2.9
u00081,m00507,7.4
u00081,m01612,5.3
u00081,m01132,3.4
u00081,m00950,6.7
u00081,m01225,10
u00081,m01336,6.8
u00081,m00454,4.9
u00081,m00833,7.8
u00081,m00913,8.0
u00081,m00595,5.2
u00081,m01073,6.7
u00081,m00272,6.6
u00081,m01842,6.8
u00081,m00740,9.0
u00081,m01970,8.3
u00081,m01035,5.7
u00081,m00483,7.8
u00081,m01051,6.7
u00081,m01155,7.6
u00081,m00857,7.7
u00081,m00626,3.4
u00081,m00795,3.9
u00081,m00221,6.2
u00081,m00613,7.5
u00081,m01194,6.7
u00081,m01516,4.2
u00081,m00901,7.6
u00081,m01314,8.5
u00081,m00821,7.2
u00081,m00244,6.9
u00081,m00404,7.6
u00081,m01262,9.0
u00082,m01574,6.7
u00082,m00500,4.8
u00082,m01562,8.5
u00082,m01364,8.0
u00082,m01173,3.0
u00082,m01513,5.3
u00082,m01098,10
u00082,m00963,7.7
u00082,m00748,3.6
u00082,m01959,5.4
u00082,m01799,6.3
u00082,m01370,7.0
u00082,m01135,7.8
u00082,m01305,7.3
u00082,m01030,5.5
u00082,m01839,7.7
u00082,m01006,5.9
u00082,m01183,7.8
u00082,m01270,8.2
u00082,m01494,6.6
u00082,m00194,7.6
u00082,m01507,9.5
u00082,m01924,5.3
u00082,m01509,7.7
u00082,m00449,8.7
u00082,m00562,5.6
u00082,m01832,7.8
u00082,m00272,7.1
u00082,m00367,7.0
u00082,m01686,8.8
u00082,m01117,6.4
u00082,m00324,6.1
u00082,m00964,7.7
u00082,m01511,4.9
u00082,m01240,10
u00082,m00996,7.8
u00082,m00981,8.7
u00082,m01347,7.6
u00082,m00174,6.9
u00082,m00581,7.2
u00082,m01615,7.2
u00082,m01196,9.1
u00082,m01459,7.3
u00082,m01871,6.7
u00082,m01801,5.7
u00082,m01901,6.3
u00082,m00880,7.3
u00082,m00641,9.5
u00082,m01007,8.7
u00082,m00221,7.3
u00082,m01318,8.8
u00082,m01800,6.4
u00082,m00768,8.4
u00082,m00055,9.9
u00082,m01155,4.6
u00082,m01595,7.8
u00082,m00677,8.5
u00082,m00030,7.4
u00082,m01041,4.6
u00082,m01540,10
u00082,m00513,4.1
u00082,m00359,7.8
u00082,m01866,4.8
u00082,m01020,7.7
u00082,m01627,8.5
u00082,m01632,6.7
u00082,m01537,6.2
u00082,m00717,7.4
u00082,m00165,7.5
u00082,m00860,7.0
u00082,m00361,7.5
u00082,m01746,8.3
u00082,m00663,5.3
u00082,m00986,6.3
u00082,m00358,6.6
u00082,m00206,6.2
u00082,m00062,7.2
u00082,m00086,4.5
u00082,m01614,8.9
u00082,m01604,5.5
u00082,m01262,8.1
u00082,m00929,5.4
u00082,m01534,6.4
u00082,m00747,5.6
u00082,m01657,6.9
u00082,m00009,7.6
u00082,m00537,10
u00082,m01653,4.4
u00082,m00782,4.7
u00082,m01908,6.9
u00082,m00638,3.5
u00082,m00572,2.6
u00082,m01237,7.2
u00082,m01995,9.5
u00082,m00836,4.2
u00082,m00502,7.1
u00082,m01003,8.1
u00082,m00246,8.6
u00082,m01078,6.2
u00082,m01431,5.6
u00082,m00285,4.6
u00082,m01344,7.6
u00082,m00400,6.1
u00082,m00817,7.3
u00082,m01366,8.3
u00082,m00398,5.7
u00082,m01279,5.8
u00082,m00676,9.2
u00082,m01251,8.0
u00082,m01192,10
u00082,m01626,6.9
u00082,m00504,7.9
u00082,m00649,5.4
u00082,m01849,6.4
u00082,m00659,6.4
u00082,m00226,7.6
u00082,m00330,5.8
u00082,m01137,7.7
u00082,m00916,5.3
u00082,m00724,5.2
u00082,m01104,8.8
u00082,m01687,8.2
u00082,m01723,6.4
u00082,m01744,8.6
u00082,m01211,6.2
u00082,m01216,7.7
u00082,m00158,4.8
u00082,m01691,6.4
u00082,m00713,5.0
u00082,m00826,7.3
u00082,m00044,8.3
u00082,m01328,6.9
u00082,m00564,5.9
u00082,m01760,10
u00082,m01576,7.6
u00082,m00694,7.8
u00083,m00586,2.8
u00083,m00748,5.1
u00083,m00999,9.4
u00083,m01250,6.4
u00083,m01126,8.4
u00083,m00376,7.1
u00083,m00764,7.1
u00083,m01167,7.1
u00083,m00832,7.2
u00083,m00046,7.0
u00083,m00483,5.6
u00083,m00955,8.1
u00083,m00192,6.2
u00083,m01175,5.4
u00083,m01368,8.8
u00083,m01202,6.7
u00083,m01523,1
u00083,m00679,7.3
u00083,m01861,6.7
u00083,m00134,9.1
u00083,m01340,4.4
u00083,m00268,10
u00083,m01841,8.9
u00083,m01782,8.3
u00083,m00447,6.8
u00084,m01852,7.3
u00084,m01823,7.4
u00084,m01081,9.3
u00084,m01087,5.2
u00084,m00734,8.7
u00084,m00935,6.8
u00084,m00938,7.4
u00084,m00851,4.1
u00084,m01926,6.1
u00084,m01043,7.0
u00084,m01938,10
u00084,m01127,5.0
u00084,m01020,8.4
u00084,m00460,4.5
u00084,m00142,7.2
u00084,m01099,6.2
u00084,m01921,6.1
u00084,m00134,8.0
u00084,m00242,7.8
u00084,m00974,8.5
u00084,m00252,8.6
u00084,m01889,8.6
u00084,m00521,8.9
u00084,m01495,7.6
u00084,m01055,6.8
u00084,m00112,4.2
u00084,m00583,9.7
u00084,m01893,4.7
u00084,m01791,8.5
u00084,m01478,4.9
u00084,m00505,5.3
u00084,m00959,7.1
u00084,m00468,6.1
u00084,m00279,5.8
u00084,m00217,4.4
u00084,m00721,6.9
u00084,m01780,6.4
u00084,m00139,7.4
u00084,m00957,9.9
u00084,m00655,10
u00084,m01004,5.9
u00084,m01536,3.1
u00084,m01684,6.7
u00084,m01658,6.8
u00084,m01670,9.0
u00084,m00360,7.0
u00084,m00675,7.3
u00084,m01798,8.7
u00084,m01682,8.6
u00084,m00529,8.8
u00084,m00778,6.1
u00084,m00451,3.5
u00084,m00652,7.4
u00084,m00526,7.2
u00084,m00592,8.7
u00084,m00039,8.4
u00084,m00912,6.0
u00085,m01806,3.3
u00085,m01025,6.1
u00085,m00836,4.4
u00085,m00698,8.1
u00085,m01557,6.4
u00085,m00691,6.1
u00085,m00776,5.6
u00085,m01778,8.5
u00085,m00532,7.4
u00085,m01259,5.4
u00085,m01612,8.2
u00085,m01790,7.3
u00085,m01752,5.7
u00085,m00208,5.8
u00085,m00694,6.8
u00085,m00080,8.5
u00085,m00184,6.3
u00085,m01936,8.1
u00085,m00999,8.6
u00085,m01054,5.5
u00085,m01926,6.0
u00085,m01351,5.3
u00085,m00790,6.6
u00085,m01186,7.2
u00085,m01757,6.8
u00085,m00542,5.8
u00085,m01232,7.6
u00085,m01960,5.5
u00085,m00235,7.2
u00085,m00467,5.2
u00085,m00756,6.5
u00085,m01357,8.5
u00086,m01611,1.2
u00086,m00472,8.8
u00086,m01312,7.5
u00086,m00775,8.0
u00086,m01109,10
u00086,m01489,6.7
u00086,m01518,6.4
u00086,m00790,8.7
u00086,m01837,7.1
u00086,m00928,7.0
u00086,m01420,7.1
u00086,m00912,6.1
u00086,m00824,5.9
u00086,m01456,7.7
u00086,m00812,3.5
u00086,m00273,5.0
u00086,m00914,2.9
u00086,m00249,2.9
u00086,m00807,7.8
u00086,m01043,9.5
u00086,m01900,7.5
u00086,m01717,8.6
u00086,m00880,8.0
u00086,m01387,10
u00086,m00595,8.4
u00086,m00947,4.7
u00086,m00969,6.6
u00086,m00688,6.8
u00086,m01276,4.2
u00086,m00297,10
u00086,m00791,6.3
u00086,m00310,4.3
u00086,m00946,5.9
u00086,m01748,6.2
u00086,m00336,5.8
u00086,m00998,6.8
u00086,m01961,5.1
u00086,m00256,7.4
u00086,m00603,6.9
u00086,m00646,8.2
u00086,m01640,4.8
u00086,m01272,7.3
u00086,m00208,8.1
u00086,m00255,8.0
u00086,m00705,7.9
u00086,m00635,4.4
u00086,m01254,6.8
u00086,m00706,3.1
u00086,m00262,9.0
u00086,m00290,5.1
u00086,m01860,6.6
u00086,m00539,6.8
u00086,m00644,3.5
u00086,m01436,5.2
u00086,m00012,9.6
u00086,m00231,3.7
u00086,m01803,7.1
u00086,m00674,8.1
u00086,m01657,7.3
u00086,m01032,5.3
u00086,m00681,6.9
u00086,m00808,7.6
u00086,m00910,7.5
u00086,m00471,6.1
u00086,m01655,10
u00086,m00573,3.6
u00086,m01504,8.3
u00086,m00774,5.7
u00086,m00639,6.4
u00086,m00264,6.3
u00086,m01031,4.9
u00086,m00970,6.5
u00086,m00222,7.0
u00086,m01680,6.6
u00086,m00619,8.1
u00086,m01667,2.2
u00086,m01970,6.2
u00087,m01749,8.4
u00087,m00349,6.0
u00087,m00499,6.6
u00087,m00586,7.3
u00087,m01696,5.8
u00087,m00438,8.6
u00087,m01030,5.9
u00087,m01695,4.1
u00087,m01337,7.3
u00087,m00232,6.3
u00087,m00822,6.7
u00087,m01908,7.0
u00087,m00991,6.9
u00087,m00269,6.6
u00087,m00993,6.8
u00087,m01546,5.3
u00087,m00180,6.4
u00087,m00211,8.0
u00087,m01745,8.5
u00087,m00562,6.2
u00087,m01088,7.2
u00087,m00192,8.2
u00087,m01850,4.3
u00087,m00858,8.5
u00087,m01992,4.9
u00087,m00727,8.7
u00087,m01503,6.9
u00087,m00306,8.1
u00087,m01580,5.9
u00087,m00037,8.7
u00087,m01221,6.8
u00087,m00941,9.3
u00087,m01129,4.6
u00087,m00674,4.1
u00087,m00391,8.2
u00087,m01574,6.4
u00087,m01582,4.4
u00087,m00021,6.9
u00087,m00171,3.6
u00087,m01720,4.4
u00087,m01211,5.8
u00087,m01605,6.1
u00087,m00707,4.6
u00087,m01861,5.9
u00087,m01795,6.7
u00087,m01748,9.1
u00087,m01798,7.1
u00087,m00622,4.5
u00087,m01547,9.5
u00087,m00578,5.1
u00087,m00692,7.5
u00087,m01044,6.7
u00087,m00049,5.6
u00087,m00130,6.1
u00087,m00659,5.0
u00087,m01614,4.9
u00087,m01728,6.6
u00087,m00526,7.3
u00087,m00739,7.8
u00087,m00770,6.6
u00087,m01165,5.9
u00087,m01304,9.8
u00087,m01612,6.2
u00087,m01496,5.1
u00087,m01364,8.9
u00087,m01544,7.1
u00087,m00497,7.7
u00087,m01296,7.3
u00087,m01994,3.4
u00087,m00830,7.5
u00087,m01885,5.8
u00087,m00097,7.5
u00087,m01569,5.4
u00087,m00105,7.4
u00087,m00249,8.2
u00087,m00204,7.4
u00087,m00348,4.0
u00087,m01874,7.4
u00087,m00613,5.4
u00087,m00227,8.7
u00087,m01225,6.5
u00087,m00074,5.8
u00087,m01424,10
u00087,m00854,5.7
u00087,m01444,7.2
u00087,m01539,5.2
u00087,m01831,7.5
u00087,m01682,7.3
u00087,m01813,6.2
u00087,m01639,9.6
u00087,m01783,7.2
u00087,m00378,2.0
u00087,m01774,5.6
u00087,m00630,6.0
u00087,m01356,9.2
u00087,m01242,9.5
u00087,m00610,6.0
u00087,m01321,4.8
u00087,m00284,5.8
u00087,m00547,8.1
u00087,m00972,7.6
u00087,m01766,6.0
u00087,m01382,5.3
u00087,m01833,4.3
u00087,m00628,7.9
u00087,m00714,9.9
u00087,m01956,1.7
u00087,m01436,5.5
u00087,m00536,6.4
u00087,m00229,4.0
u00087,m01940,9.9
u00087,m00052,7.9
u00087,m00465,7.3
u00087,m00071,10
u00087,m00967,4.0
u00087,m00159,8.2
u00087,m00225,8.9
u00087,m00480,5.1
u00087,m01785,10
u00087,m01501,6.2
u00088,m01386,7.8
u00088,m00820,6.6
u00088,m01094,4.4
u00088,m00626,9.1
u00088,m01910,7.9
u00088,m00294,6.9
u00088,m00042,8.2
u00088,m01182,7.9
u00088,m00668,7.2
u00088,m01802,7.3
u00088,m00944,6.9
u00088,m00596,8.0
u00088,m00161,8.6
u00088,m00541,7.1
u00088,m01539,7.9
u00088,m00870,6.6
u00088,m00219,7.7
u00088,m01009,4.1
u00088,m01617,3.4
u00088,m00856,5.8
u00088,m00056,5.3
u00088,m00333,8.0
u00088,m01822,5.7
u00088,m00298,7.2
